55,5,1149,75,0.5,7,5,10150,169,0.0,0
57,26,2826,116,0.5,26,21,24789,140,0.0,0
56,18,1598,90,0.5,20,19,16114,184,0.0,0
57,6,1149,59,0.5,8,6,11800,150,0.0,0
35,13,1997,90,0.51,13,10,20800,174,0.0,0
51,19,1905,93,0.6,22,18,21328,180,0.0,0
88,16,1870,64,0.5,17,15,11876,161,0.0,0
49,5,1364,120,0.5,5,3,20420,188,0.0,0
47,7,2967,240,0.5,8,4,55890,250,0.0,0
58,22,2399,75,0.67,23,22,23859,130,0.0,0
62,5,1461,106,0.5,6,5,18250,169,0.0,0
80,16,998,68,0.5,16,14,9940,155,0.0,0
45,14,1896,116,0.5,15,14,20002,195,0.0,0
59,42,1285,40,0.5,50,45,1242,120,0.0,0
41,11,1461,82,0.5,14,12,14450,175,0.0,0
67,5,1461,68,0.53,6,4,12200,150,0.0,0
36,9,1997,136,0.51,10,8,24900,202,0.0,0
67,5,1991,140,0.5,8,4,33900,195,0.0,0
76,19,1970,150,0.5,20,16,26344,216,0.0,0
57,17,999,55,0.5,17,17,7608,142,0.0,0
32,11,1360,74,0.5,12,7,15000,169,0.0,0
82,12,1868,70,0.5,15,13,17550,162,0.0,0
52,5,1997,136,0.5,11,8,29800,208,0.0,0
68,16,1242,60,0.5,22,20,9468,160,0.0,0
37,14,1998,140,0.5,15,15,19651,183,0.0,0
50,22,1905,71,0.5,23,18,13706,167,0.0,0
64,13,1997,90,0.5,16,13,15950,163,0.0,0
45,6,2179,157,0.5,8,5,33950,200,0.0,0
69,12,3960,177,0.5,13,11,28650,172,777.94,1
70,14,2982,125,0.5,19,14,33905,160,0.0,0
44,8,1398,55,0.5,10,5,11850,154,0.0,0
73,10,1150,73,0.61,10,7,11850,157,0.0,0
68,5,1461,68,0.5,7,4,10525,150,0.0,0
43,9,2497,177,0.5,11,9,45100,230,0.0,0
53,15,1870,55,0.5,18,14,12764,135,0.0,0
64,11,1149,59,0.5,15,9,10138,151,0.0,0
47,10,1997,90,0.5,13,8,16325,163,0.0,0
41,7,1753,125,0.5,9,5,29250,190,0.0,0
52,7,1560,90,0.5,8,6,17650,182,111.36,1
44,13,2459,102,0.5,15,12,23717,157,0.0,0
58,19,1498,90,0.5,20,17,11876,170,0.0,0
66,11,1997,109,0.5,14,11,20800,193,0.0,0
77,21,1870,64,0.5,24,20,12259,140,0.0,0
53,27,2068,60,0.58,34,26,13289,107,0.0,0
57,6,1108,55,0.5,12,5,9100,150,0.0,0
36,7,1364,90,0.9,10,8,15100,175,0.0,0
70,26,2299,79,0.5,26,24,22082,140,0.0,0
63,5,1591,127,0.5,6,4,15190,177,0.0,0
69,6,1390,75,0.5,6,5,9890,161,0.0,0
42,16,1298,87,0.5,16,10,14250,165,0.0,0
60,19,2874,123,0.5,20,15,27891,134,0.0,0
58,9,2198,86,0.5,9,4,23693,140,0.0,0
61,10,1997,90,0.5,13,8,16325,163,0.0,0
58,6,1461,106,0.5,6,6,23590,190,0.0,0
75,7,1560,90,0.5,8,4,25654,145,0.0,0
49,8,1560,90,0.5,9,8,15150,182,0.0,0
54,32,2445,67,0.5,35,32,11631,110,0.0,0
52,18,1597,90,0.5,23,21,12882,178,0.0,0
78,13,1587,109,0.5,14,11,16300,190,0.0,0
87,14,1298,87,0.5,15,15,11221,175,0.0,0
82,24,1124,55,0.5,28,22,9681,154,0.0,0
48,10,1870,116,0.5,13,9,34250,180,0.0,0
54,6,2204,140,0.5,8,4,24650,205,845.24,1
80,28,903,45,0.57,29,23,7150,140,0.0,0
64,13,973,59,0.5,15,12,10650,155,0.0,0
48,24,1118,53,0.55,24,22,11373,147,0.0,0
52,7,1968,143,0.5,7,4,33230,215,567.79,1
60,22,1905,71,0.5,27,23,15535,165,0.0,0
80,16,1870,55,0.5,17,15,11160,155,0.0,0
69,19,1239,55,0.5,20,18,9041,150,0.0,0
88,18,1598,90,0.5,19,16,19727,170,0.0,0
53,11,1997,109,0.5,13,11,24450,192,0.0,0
49,14,1870,98,0.5,16,15,17974,185,0.0,0
71,6,1124,60,0.5,12,10,11200,158,0.0,0
76,15,2946,191,0.5,16,16,38875,225,0.0,0
80,8,1587,109,0.6,15,12,16050,197,0.0,0
53,18,1149,59,0.5,19,16,9620,152,0.0,0
81,13,1998,109,0.5,17,12,21300,191,1411.94,1
85,13,1749,117,0.5,15,12,18600,197,0.0,0
45,6,796,51,0.5,9,7,8690,145,0.0,0
51,9,1398,68,0.5,11,8,14390,164,0.0,0
57,46,747,28,0.5,54,44,1128,115,0.0,0
53,6,1560,75,0.5,10,10,15129,150,0.0,0
52,9,1398,68,0.5,9,8,12857,168,0.0,0
43,6,1995,115,0.5,9,8,27747,160,0.0,0
55,13,1997,90,0.5,16,10,20750,175,0.0,0
79,10,1587,109,0.5,14,11,16300,190,0.0,0
82,5,1198,60,0.5,6,2,12560,157,0.0,0
68,13,1598,116,0.5,14,9,18600,200,0.0,0
64,8,1998,127,0.5,9,7,25400,200,0.0,0
55,14,1951,131,0.55,17,14,26603,207,0.0,0
56,8,1248,70,0.5,10,5,16690,155,0.0,0
39,14,1527,58,0.5,17,14,10748,158,0.0,0
42,11,1870,101,0.5,14,11,23300,185,0.0,0
45,7,1560,90,0.5,9,6,18750,182,0.0,0
51,5,1398,68,0.5,6,5,15300,163,1308.0,1
52,12,998,66,0.5,12,10,10450,155,0.0,0
48,11,1997,136,0.5,11,10,19800,207,0.0,0
92,24,1124,55,0.5,29,22,8553,161,0.0,0
45,5,1995,173,0.5,8,5,53250,198,0.0,0
50,17,2664,125,0.5,19,17,25292,155,650.73,1
86,14,1587,109,0.5,15,9,17550,185,0.0,0
49,15,1870,55,0.5,18,14,12764,135,0.0,0
54,10,1360,75,0.5,17,12,11950,170,0.0,0
28,8,1560,90,0.72,9,6,18750,182,687.54,1
68,37,435,25,0.5,45,36,2249,102,0.0,0
51,23,998,40,0.5,38,35,3499,128,0.0,0
30,5,1398,68,0.57,6,5,13850,169,0.0,0
47,16,1360,75,0.5,17,12,11950,170,211.49,1
56,17,1998,134,0.5,17,13,27210,203,0.0,0
66,16,1595,101,0.5,17,15,16206,188,0.0,0
46,17,2188,113,0.5,19,16,27365,175,1117.51,1
41,6,1390,75,0.5,6,5,9890,161,0.0,0
55,36,1108,48,0.5,45,35,4437,135,0.0,0
78,13,1598,108,0.5,15,10,19700,195,0.0,0
43,5,1149,77,0.5,5,5,10350,169,0.0,0
62,14,1598,108,0.5,16,15,15992,195,0.0,0
90,18,1390,75,0.5,19,17,16145,160,0.0,0
66,28,956,37,0.5,30,23,8064,118,0.0,0
47,13,1997,138,0.5,14,10,20000,205,1400.17,1
60,17,1587,90,0.5,17,15,13706,185,0.0,0
31,16,1753,60,0.68,17,15,11343,158,0.0,0
36,24,2068,67,0.5,29,26,13507,164,0.0,0
66,5,1390,75,0.5,6,5,9890,161,0.0,0
76,10,1149,75,0.5,15,9,11300,170,0.0,0
50,6,1560,109,0.5,7,6,26500,180,0.0,0
38,12,1364,75,0.57,14,10,13350,170,0.0,0
55,9,1461,68,0.5,10,9,13400,162,0.0,0
43,15,1360,75,0.5,17,12,11950,170,0.0,0
55,9,1398,68,0.5,14,10,14500,168,0.0,0
48,5,1968,170,0.5,7,3,50710,200,0.0,0
70,21,1595,55,0.5,30,21,11247,132,0.0,0
54,10,3199,218,0.5,12,10,58400,240,0.0,0
24,16,1390,75,0.76,17,15,11419,170,0.0,0
84,5,1560,109,0.5,7,5,26100,180,0.0,0
53,10,998,66,0.5,12,10,10450,155,63.16,1
46,13,2179,136,0.5,15,12,26350,205,0.0,0
58,16,2494,105,0.5,17,13,23705,145,0.0,0
64,24,956,37,0.5,30,23,8064,118,0.0,0
40,41,602,29,0.5,45,34,3299,115,0.0,0
56,8,1560,109,0.5,8,7,21750,191,0.0,0
30,13,1997,90,0.72,14,10,22450,175,0.0,0
71,11,1868,70,0.5,13,8,14352,142,0.0,0
43,15,1895,90,0.5,17,13,20720,171,0.0,0
80,22,2165,140,0.5,23,20,27899,206,0.0,0
58,20,1118,49,0.5,23,19,9498,143,0.0,0
38,9,1560,109,0.52,9,9,22450,183,0.0,0
75,8,1560,90,0.52,10,8,20000,179,0.0,0
67,14,1390,98,0.5,14,12,12450,186,0.0,0
57,5,1461,86,0.5,5,5,18250,174,0.0,0
72,24,2675,169,0.5,26,25,30338,212,0.0,0
74,16,1299,60,0.5,19,16,9971,155,0.0,0
47,20,2499,119,0.5,23,21,28493,180,0.0,0
66,15,1690,81,0.5,16,4,13290,137,0.0,0
50,19,1870,64,0.5,21,18,13576,140,0.0,0
37,11,1461,82,0.51,14,12,14450,175,0.0,0
80,18,1769,60,0.5,19,17,13183,135,0.0,0
29,9,1870,125,0.57,10,9,25400,190,0.0,0
50,12,2178,101,0.5,13,11,27747,140,0.0,0
54,26,2299,81,0.5,26,20,30810,138,0.0,0
70,8,1149,75,0.5,12,10,14450,154,0.0,0
72,15,1199,66,0.5,17,15,9902,163,0.0,0
68,20,1171,60,0.5,24,20,9955,155,0.0,0
40,9,2231,136,0.56,10,6,25900,195,0.0,0
80,11,1240,81,0.5,12,7,11100,167,0.0,0
46,20,1390,81,0.5,23,21,11510,175,0.0,0
48,17,1896,64,0.5,17,16,9939,156,0.0,0
72,22,1905,93,0.5,22,19,18538,180,0.0,0
67,12,1360,74,0.5,13,13,12950,162,0.0,0
74,5,1461,64,0.5,6,4,12249,162,0.0,0
71,8,1461,68,0.5,10,9,13050,163,0.0,0
66,9,1997,85,0.5,13,9,22545,130,0.0,0
44,9,1390,98,0.5,10,9,13350,183,0.0,0
35,30,2346,85,0.5,32,27,20055,130,0.0,0
78,16,1997,90,0.5,16,15,15687,163,0.0,0
69,6,1560,90,0.5,11,7,18800,180,0.0,0
49,32,1108,32,0.5,33,30,6324,110,0.0,0
33,15,1149,59,0.64,16,15,11952,160,0.0,0
36,17,2826,130,0.5,17,15,33234,155,0.0,0
54,11,1398,68,0.5,13,13,12319,158,0.0,0
80,8,1995,150,0.5,9,6,31600,198,0.0,0
60,8,1799,140,0.5,10,9,22300,205,0.0,0
37,12,1870,108,0.5,14,10,22450,193,244.82,1
26,13,1398,68,0.95,13,13,12900,158,0.0,0
43,9,1753,116,0.72,10,8,23500,188,0.0,0
83,16,1598,108,0.5,16,15,15992,195,0.0,0
54,10,1870,120,0.5,12,10,24150,188,0.0,0
55,16,1870,60,0.5,18,15,16345,118,0.0,0
68,8,1560,109,0.5,8,5,20550,193,0.0,0
71,7,1598,112,0.5,10,9,15850,186,0.0,0
40,6,1560,90,0.5,7,5,20650,161,1452.28,1
55,21,1108,48,0.5,21,20,9460,145,1308.0,1
43,6,2488,172,0.5,7,6,29550,185,0.0,0
88,27,1769,60,0.5,31,17,12190,134,0.0,0
62,11,1997,111,0.74,12,10,21190,150,501.29,1
52,9,1995,150,0.5,9,6,30650,204,0.0,0
88,17,1870,64,0.5,19,17,16831,160,0.0,0
67,5,1390,75,0.5,6,5,9890,161,0.0,0
79,16,1699,68,0.5,21,17,13645,164,0.0,0
80,17,1905,93,0.5,20,18,20413,178,0.0,0
59,26,2399,73,0.5,32,26,22497,113,0.0,0
59,11,1461,82,0.5,13,11,17050,170,0.0,0
77,9,1870,125,0.5,9,9,27000,190,1308.0,1
74,10,1997,140,0.5,11,7,24850,211,0.0,0
49,13,2148,143,0.5,14,11,29350,220,0.0,0
40,11,1598,113,0.5,12,10,19250,193,0.0,0
51,13,1587,109,0.5,15,13,14200,172,0.0,0
57,9,1461,106,0.5,10,9,21500,185,0.0,0
45,10,2179,130,0.5,13,10,33450,182,0.0,0
67,6,1560,90,0.5,11,7,18800,180,0.0,0
44,9,1587,109,0.5,14,12,20150,190,0.0,0
28,9,1560,109,0.54,11,10,22900,192,0.0,0
46,9,1390,98,0.5,10,9,14750,183,0.0,0
67,15,1595,105,0.5,15,11,17100,192,0.0,0
75,12,1124,60,0.5,14,10,12600,158,0.0,0
49,15,1796,116,0.5,19,15,17105,190,0.0,0
53,25,1595,55,0.5,30,21,11247,132,0.0,0
51,8,2231,136,0.5,9,6,30650,180,0.0,0
59,13,1124,60,0.5,15,12,11450,158,0.0,0
50,11,1991,125,0.5,12,10,28450,172,0.0,0
37,26,970,44,0.5,27,23,8793,132,0.0,0
67,19,2155,96,0.5,20,16,24652,175,0.0,0
93,19,1527,58,0.5,19,17,11587,158,0.0,0
45,6,1248,75,0.5,9,8,14900,163,0.0,0
49,18,1360,75,0.5,22,19,13904,165,0.0,0
63,22,2500,77,0.5,25,16,34069,115,0.0,0
48,25,1124,55,0.5,28,22,9681,154,0.0,0
42,9,1794,130,0.5,11,6,24300,195,0.0,0
44,10,1298,87,0.85,16,10,14250,165,0.0,0
77,7,1998,127,0.5,8,5,21850,195,562.94,1
53,25,1294,66,0.5,30,26,10474,162,0.0,0
40,17,1998,87,0.5,17,16,20398,142,0.0,0
81,19,1239,55,0.5,21,18,10640,138,0.0,0
60,13,1997,90,0.5,16,10,20750,175,0.0,0
71,15,2499,79,0.53,18,15,25188,125,0.0,0
36,5,1560,90,0.5,7,5,18130,175,0.0,0
70,25,954,45,0.72,28,22,8484,143,0.0,0
55,7,1461,64,0.5,8,5,12650,164,0.0,0
69,6,1248,90,0.5,9,6,17150,172,0.0,0
69,16,1896,111,0.9,17,15,20734,196,0.0,0
48,12,1997,90,0.5,16,10,20750,175,0.0,0
46,11,1198,64,0.5,14,11,12020,162,0.0,0
70,7,998,68,0.5,10,5,9450,157,0.0,0
50,16,1747,145,0.5,18,15,20886,208,0.0,0
70,19,1124,60,0.5,19,18,9772,165,0.0,0
63,16,2151,125,0.5,17,15,27685,198,4129.29,1
77,7,1149,75,0.5,7,5,15450,163,0.0,0
48,16,1995,82,0.5,17,15,17517,175,0.0,0
49,10,2401,164,0.5,13,10,49400,185,0.0,0
77,17,1761,111,0.5,20,18,18386,192,0.0,0
81,8,1298,87,0.5,10,6,13100,170,0.0,0
58,28,970,45,0.5,30,26,11540,116,0.0,0
42,7,1461,86,0.5,10,8,19250,174,0.0,0
44,13,2401,164,0.5,14,13,28150,210,0.0,0
64,14,1590,94,0.5,16,12,18250,150,2516.2,1
81,13,1997,90,0.5,14,11,18100,179,0.0,0
71,30,652,34,0.5,30,27,6983,125,0.0,0
65,6,1997,164,0.5,6,4,34550,212,0.0,0
58,24,1108,49,0.5,25,22,8294,145,0.0,0
59,13,1870,98,0.5,16,15,17974,185,0.0,0
46,8,1968,140,0.5,11,9,34480,206,0.0,0
47,5,1398,68,0.5,13,7,15050,158,0.0,0
54,16,1870,64,0.5,17,16,13873,145,0.0,0
37,10,1870,108,0.5,14,10,22450,193,0.0,0
66,19,2446,86,0.5,21,13,22153,132,0.0,0
32,11,1461,66,0.6,14,11,12678,163,0.0,0
45,5,1598,105,0.5,6,2,26520,190,1308.0,1
79,25,1108,48,0.5,31,20,7890,143,0.0,0
69,16,2494,105,0.5,17,13,23705,145,0.0,0
61,13,1997,90,0.5,14,10,22450,175,1308.0,1
69,30,602,29,0.5,45,34,3299,115,0.0,0
82,46,1985,93,0.5,47,44,3249,165,0.0,0
55,7,1560,90,0.5,8,5,19250,182,0.0,0
61,8,1560,90,0.5,9,6,18750,182,0.0,0
55,14,1870,102,0.5,15,14,20124,174,0.0,0
63,18,1998,132,0.5,18,17,26039,203,0.0,0
72,9,1149,59,0.5,15,9,10138,151,0.0,0
66,21,1974,75,0.5,22,21,12852,168,0.0,0
54,16,1870,64,0.5,18,14,13073,145,0.0,0
50,15,1598,108,0.5,17,15,19727,182,0.0,0
30,5,1461,68,0.72,6,6,12699,162,0.0,0
65,16,993,52,0.5,20,13,7600,145,0.0,0
31,10,1461,106,0.51,10,10,21200,185,0.0,0
49,16,973,55,0.5,18,15,9140,150,0.0,0
50,5,1461,86,0.5,5,4,11800,167,0.0,0
33,10,1560,109,0.5,11,10,19750,192,0.0,0
54,25,1588,71,0.52,26,25,14117,125,0.0,0
39,7,1461,86,0.5,8,3,19900,159,3573.91,1
45,12,1868,70,0.5,13,8,14352,142,0.0,0
84,7,1560,109,0.5,8,6,19850,185,1308.0,1
85,5,1339,100,0.5,7,4,17400,180,494.36,1
91,20,1360,75,0.5,22,19,13004,165,0.0,0
26,17,1149,59,0.76,19,16,9620,152,0.0,0
36,17,954,51,0.76,19,17,8980,149,0.0,0
45,14,2188,115,0.5,15,13,32050,176,0.0,0
62,9,1461,68,0.5,10,9,15050,162,0.0,0
43,5,1360,75,0.5,6,5,11550,173,0.0,0
86,16,1149,59,0.5,17,15,10962,160,0.0,0
57,10,1248,70,0.5,11,11,12850,160,0.0,0
33,6,1560,90,0.78,7,7,21550,180,0.0,0
45,17,1581,104,0.5,20,15,14117,180,0.0,0
74,5,2400,206,0.85,6,5,41200,210,1231.5,1
58,21,1595,55,0.5,30,20,10993,153,0.0,0
61,6,1398,68,0.5,6,5,15800,169,0.0,0
45,6,1398,68,0.5,6,5,13350,169,0.0,0
64,25,1124,60,0.5,26,22,9833,152,0.0,0
55,23,1108,49,0.76,25,22,9208,145,0.0,0
67,20,1527,59,0.85,21,18,11129,158,0.0,0
34,10,1896,131,0.5,10,10,28580,201,2368.24,1
27,5,1198,70,0.85,6,3,17050,165,0.0,0
55,9,1997,140,0.5,10,7,21250,207,0.0,0
67,5,1461,86,0.5,10,9,15050,174,0.0,0
44,6,1870,131,0.5,6,6,28900,195,0.0,0
53,6,1560,90,0.72,7,5,16780,175,0.0,0
77,9,1149,75,0.5,10,8,12450,167,0.0,0
33,24,1595,55,0.5,24,20,11774,132,0.0,0
72,5,998,68,0.5,10,5,9450,157,0.0,0
45,18,1994,105,0.5,20,17,17837,185,0.0,0
40,25,1588,71,0.5,31,24,14483,160,0.0,0
49,19,1905,93,0.5,20,18,20413,178,0.0,0
67,7,1461,106,0.5,8,4,20600,170,0.0,0
85,10,1390,98,0.5,10,9,13350,183,0.0,0
71,11,1997,109,0.5,13,11,24450,192,0.0,0
87,11,1998,136,0.5,13,11,24150,208,0.0,0
55,13,1398,68,0.5,13,13,12900,158,0.0,0
45,7,1368,155,0.5,7,6,19200,215,0.0,0
67,5,1390,75,0.5,6,5,9190,161,0.0,0
52,12,1997,90,0.5,13,10,15950,180,0.0,0
50,9,1995,164,0.5,10,8,34250,225,0.0,0
76,26,954,45,0.5,28,22,8484,143,1308.0,1
38,6,1560,90,0.5,8,6,19650,182,0.0,0
61,6,1398,68,0.5,9,8,16500,166,0.0,0
80,5,1248,78,0.5,5,5,11390,164,0.0,0
43,10,1124,60,0.5,12,10,11200,158,0.0,0
24,18,1149,60,0.76,19,16,10215,160,0.0,0
39,11,1995,116,0.5,11,9,22750,180,0.0,0
45,18,1196,45,0.5,21,17,9292,145,0.0,0
40,16,1360,75,0.5,17,12,14300,170,1324.39,1
44,14,1527,58,0.5,16,12,10800,158,0.0,0
62,9,1360,75,0.5,10,10,17250,160,0.0,0
74,9,1461,85,0.5,10,9,18150,157,0.0,0
41,19,1124,60,0.5,19,15,8919,162,0.0,0
60,16,2664,125,0.5,17,15,23478,155,0.0,0
68,9,1360,90,0.5,11,7,16050,180,0.0,0
58,15,1598,111,0.5,16,15,17517,185,0.0,0
81,20,1799,123,0.5,22,16,24377,193,0.0,0
79,6,998,68,0.5,9,8,10950,157,0.0,0
77,18,1108,55,0.5,20,19,9559,130,0.0,0
63,13,1360,75,0.5,15,13,15950,175,0.0,0
64,15,1868,70,0.5,17,12,12750,161,0.0,0
78,6,1242,60,0.5,12,9,10545,155,0.0,0
65,7,1149,59,0.5,8,6,10100,150,0.0,0
76,15,1124,60,0.5,15,12,9300,164,0.0,0
52,10,1598,112,0.5,10,9,15850,186,0.0,0
50,12,1997,138,0.5,13,10,27000,185,0.0,0
66,23,2088,111,0.5,26,21,28082,192,0.0,0
52,18,5216,215,0.5,22,20,39622,182,0.0,0
79,21,1905,71,0.9,23,18,13706,167,0.0,0
50,22,2199,151,0.5,22,21,33006,205,0.0,0
45,23,1391,60,0.5,24,22,11552,156,0.0,0
58,19,1527,58,0.5,19,17,11587,158,0.0,0
65,5,1461,85,0.5,6,4,13149,176,0.0,0
34,10,1596,116,0.5,11,8,17850,190,0.0,0
56,8,1870,131,0.5,11,8,25740,190,0.0,0
40,14,1242,60,0.5,16,13,9940,155,0.0,0
51,11,1560,109,0.5,11,10,20850,192,173.35,1
64,13,1997,94,0.5,15,8,21947,160,0.0,0
62,14,1149,75,0.5,15,9,11300,170,0.0,0
81,11,1124,60,0.5,12,10,11200,158,0.0,0
39,30,2068,89,0.5,31,25,24472,140,0.0,0
66,6,1997,120,0.5,8,4,29960,160,0.0,0
72,19,1598,90,0.5,20,19,16114,184,0.0,0
36,11,1398,68,0.6,13,10,15050,168,0.0,0
41,6,1149,75,0.95,6,5,14250,167,0.0,0
35,14,1997,90,0.6,16,14,18035,180,0.0,0
38,25,1905,131,0.5,29,22,16099,208,0.0,0
53,12,1686,75,0.5,12,11,15249,155,0.0,0
50,5,1328,93,0.5,10,5,13090,175,0.0,0
82,33,1108,32,0.5,33,30,6449,115,0.0,0
37,6,1560,90,0.51,10,5,23650,174,0.0,0
65,9,2148,123,0.5,12,6,31700,203,0.0,0
84,16,2188,113,0.57,17,15,27136,192,0.0,0
68,9,1870,82,0.5,13,9,23143,138,1279.01,1
54,10,1124,60,0.52,13,13,11050,156,0.0,0
71,6,1461,106,0.5,7,5,24150,190,0.0,0
69,5,1560,90,0.5,6,5,20000,180,0.0,0
44,47,1192,34,0.5,62,32,3251,110,0.0,0
71,24,954,45,0.5,28,22,8484,143,0.0,0
72,9,998,68,0.5,10,5,9450,157,0.0,0
86,19,1360,75,0.5,22,19,13904,165,0.0,0
29,21,1488,51,0.76,22,20,10291,150,0.0,0
47,17,1905,75,0.5,19,17,18858,164,0.0,0
72,9,1587,109,0.5,9,8,15750,194,0.0,0
55,9,1870,82,0.5,12,9,23561,131,0.0,0
75,6,1149,75,0.65,7,5,10150,169,0.0,0
50,6,1968,140,0.5,7,5,34980,213,0.0,0
52,5,1870,131,0.5,6,6,28900,195,0.0,0
53,7,1560,90,0.5,7,4,19973,160,0.0,0
59,9,1149,59,0.5,14,12,11250,160,0.0,0
44,5,1398,68,0.72,6,5,15800,169,0.0,0
54,8,2696,165,0.5,8,4,29590,174,0.0,0
48,9,1910,150,0.5,11,10,23950,210,0.0,0
67,23,1896,90,0.5,24,19,22898,174,0.0,0
63,6,1198,70,0.5,6,2,13420,165,0.0,0
76,21,1390,81,0.5,23,21,11510,175,0.0,0
66,11,1398,68,0.5,13,7,15800,164,0.0,0
38,6,1560,90,0.5,7,4,19800,161,0.0,0
57,16,2151,123,0.57,16,12,24099,163,417.14,1
53,14,1997,90,0.5,16,10,20750,175,0.0,0
39,15,1149,59,0.5,17,15,10962,160,0.0,0
83,16,1870,98,0.5,17,15,18752,185,0.0,0
56,5,1560,90,0.5,5,4,19000,180,0.0,0
86,5,1360,74,0.5,6,3,15800,163,0.0,0
51,14,1896,131,0.5,15,11,25500,208,0.0,0
59,7,1997,136,0.5,11,10,25700,208,0.0,0
55,5,998,68,0.5,10,5,9450,157,0.0,0
87,7,1560,90,0.5,8,7,19700,160,0.0,0
54,16,1761,100,0.5,17,16,21953,165,0.0,0
79,10,1398,68,0.5,12,10,14100,168,0.0,0
82,11,1461,66,0.5,14,12,13050,163,0.0,0
92,20,1905,71,0.5,22,19,14773,162,0.0,0
32,15,1896,111,0.57,16,14,24682,194,0.0,0
43,14,1870,102,0.61,15,14,20124,174,0.0,0
63,16,1275,75,0.58,18,15,10199,170,0.0,0
45,16,1370,104,0.5,18,17,14056,187,0.0,0
76,11,1997,136,0.5,12,10,25350,207,0.0,0
35,7,1984,200,0.57,9,5,36870,240,0.0,0
49,6,1390,75,0.5,6,5,9890,161,0.0,0
86,7,1560,90,0.58,8,5,19250,182,4226.2,1
61,26,1580,81,0.5,28,26,12745,170,0.0,0
79,7,1968,140,0.5,11,9,30780,207,634.32,1
39,12,1461,82,0.5,12,11,19050,165,0.0,0
65,21,1769,60,0.5,30,22,10474,155,0.0,0
58,15,1997,90,0.5,15,15,16617,180,0.0,0
84,16,1390,75,0.5,17,15,11419,170,0.0,0
46,12,1783,180,0.5,17,10,32540,228,0.0,0
44,8,1493,111,0.5,9,8,15420,180,1798.22,1
66,24,1390,81,0.5,25,22,10413,175,0.0,0
50,27,1769,60,0.5,31,17,12190,134,0.0,0
51,11,1783,117,0.5,15,11,22050,203,595.57,1
63,5,1997,164,0.5,6,2,32000,216,0.0,0
31,6,1124,60,0.57,12,10,11200,158,0.0,0
34,13,1896,131,0.5,15,12,25520,205,4553.55,1
69,8,1398,55,0.55,10,4,11900,154,0.0,0
29,11,1461,82,0.76,12,11,17650,170,2205.36,1
89,9,1332,96,0.5,11,9,14430,180,0.0,0
51,19,1905,93,0.5,19,17,21724,157,0.0,0
75,17,1769,60,0.5,19,16,13183,135,0.0,0
66,17,2499,82,0.62,19,17,27873,118,0.0,0
52,12,1796,143,0.5,13,6,28500,223,0.0,0
60,11,2148,143,0.5,15,11,31300,220,0.0,0
59,23,1781,90,0.7,29,24,16408,164,0.0,0
70,6,1242,60,0.5,7,7,9190,155,0.0,0
65,7,1240,66,0.5,7,4,12100,154,536.32,1
48,9,2993,204,0.5,12,10,51520,210,502.43,1
68,16,1761,111,0.5,20,18,18386,192,0.0,0
84,14,1997,90,0.5,14,11,18100,179,0.0,0
79,15,1360,75,0.5,17,12,11950,170,2616.0,1
48,16,1868,70,0.5,17,12,12750,161,0.0,0
59,16,1896,90,0.54,17,15,19651,176,0.0,0
81,5,1149,59,0.5,9,4,13000,160,0.0,0
46,29,602,29,0.5,45,34,3299,115,0.0,0
57,11,1461,66,0.5,14,12,13050,163,0.0,0
63,7,2179,157,0.5,8,5,38500,200,0.0,0
90,5,1360,74,0.5,5,4,16350,163,0.0,0
59,23,3789,170,0.5,24,21,29103,180,0.0,0
82,9,1398,68,0.5,13,5,18150,158,0.0,0
68,6,1598,120,0.5,8,7,19750,195,0.0,0
66,13,1364,75,0.5,13,9,15200,170,0.0,0
80,14,1108,55,0.5,16,15,7608,150,0.0,0
79,12,2179,134,0.5,14,11,29450,205,0.0,0
51,10,1461,82,0.5,12,10,16300,160,0.0,0
68,9,1360,74,0.5,13,13,12950,162,0.0,0
62,8,998,68,0.64,10,5,9450,157,0.0,0
79,14,2148,143,0.5,15,11,31300,220,0.0,0
32,17,1905,90,0.5,17,15,16008,178,0.0,0
87,42,602,29,0.5,45,34,3299,115,0.0,0
56,13,1461,66,0.5,14,14,11779,163,0.0,0
76,5,1149,59,0.58,7,6,11900,160,0.0,0
59,8,1000,71,0.5,8,8,13400,145,0.0,0
73,26,1769,60,0.5,31,17,12190,134,0.0,0
65,11,2685,164,0.7,14,10,47690,182,0.0,0
53,19,2498,143,0.5,22,17,29347,214,961.15,1
62,15,1896,111,0.52,17,15,30749,192,0.0,0
78,17,1769,60,0.5,31,17,12190,134,0.0,0
50,10,1560,109,0.9,11,10,19750,192,530.29,1
52,18,1390,81,0.5,23,21,14407,170,0.0,0
60,6,1560,90,0.5,8,5,19250,182,0.0,0
58,22,2982,125,0.5,22,21,25147,150,0.0,0
61,26,2496,68,0.5,30,23,15973,121,0.0,0
69,18,1998,115,0.5,19,17,25688,175,0.0,0
66,13,2200,121,0.5,13,11,22400,183,0.0,0
65,16,1870,98,0.5,17,15,20734,185,0.0,0
54,5,1199,75,0.5,5,2,17890,170,0.0,0
49,24,2494,192,0.5,25,24,33158,221,0.0,0
80,5,1870,130,0.73,10,1,25790,170,0.0,0
70,10,1560,109,0.5,11,7,25000,192,0.0,0
45,13,1587,109,0.5,15,13,15950,197,0.0,0
64,11,2148,143,0.5,15,11,31300,220,0.0,0
82,10,1598,112,0.5,11,9,15150,188,0.0,0
